x_idx,y_idx,T,qx,qy
15,66,0.416788,4.548e-05,0.000905608
15,67,0.41134,4.75852e-05,0.00090616
15,68,0.405887,4.9814e-05,0.000906791
15,69,0.400431,5.21755e-05,0.000907515
15,70,0.39497,5.46786e-05,0.000908349
15,71,0.389503,5.73322e-05,0.000909314
15,72,0.38403,6.01444e-05,0.000910433
15,73,0.37855,6.31227e-05,0.000911733
15,74,0.373062,6.6273e-05,0.000913245
15,75,0.367564,6.95993e-05,0.000915004
15,76,0.362054,7.31029e-05,0.00091705
15,77,0.356532,7.67811e-05,0.00091943
15,78,0.350993,8.06262e-05,0.000922194
15,79,0.345437,8.46234e-05,0.000925402
15,80,0.33986,8.87493e-05,0.000929117
15,81,0.33426,9.29694e-05,0.000933409
15,82,0.328631,9.72345e-05,0.000938354
15,83,0.322971,0.000101478,0.000944033
15,84,0.317274,0.000105613,0.000950525
15,85,0.311535,0.000109524,0.000957911
15,86,0.30575,0.00011307,0.000966261
15,87,0.299911,0.000116075,0.000975631
15,88,0.294012,0.000118327,0.000986051
15,89,0.288048,0.00011958,0.000997513
15,90,0.282011,0.000119557,0.00100996
15,91,0.275897,0.000117959,0.00102326
15,92,0.269701,0.000114479,0.00103721
15,93,0.263419,0.00010883,0.00105149
15,94,0.257052,0.000100776,0.00106569
15,95,0.250599,9.01678e-05,0.00107932
15,96,0.244068,7.69895e-05,0.0010918
15,97,0.237466,6.13888e-05,0.00110252
15,98,0.230806,4.37001e-05,0.00111088
15,99,0.224104,2.44404e-05,0.0011164
15,100,0.24455,0.0428014,-0.0464329
16,0,0.755562,0.0427728,-0.0464627
16,1,0.776305,-2.12866e-05,0.00106497
16,2,0.769912,-3.78562e-05,0.00105961
16,3,0.763559,-5.28613e-05,0.00105157
16,4,0.757263,-6.58029e-05,0.00104134
16,5,0.751033,-7.63634e-05,0.00102949
16,6,0.744878,-8.44094e-05,0.00101665
16,7,0.738803,-8.99726e-05,0.00100338
16,8,0.732808,-9.32146e-05,0.000990167
16,9,0.726891,-9.43867e-05,0.000977424
16,10,0.721049,-9.37904e-05,0.000965445
16,11,0.715276,-9.17441e-05,0.000954429
16,12,0.709566,-8.85581e-05,0.000944487
16,13,0.703913,-8.4518e-05,0.000935663
16,14,0.698309,-7.98745e-05,0.000927947
16,15,0.692749,-7.48401e-05,0.000921289
16,16,0.687226,-6.9589e-05,0.000915616
16,17,0.681734,-6.42597e-05,0.000910842
16,18,0.676268,-5.8959e-05,0.000906872
16,19,0.670824,-5.37665e-05,0.000903613
16,20,0.665397,-4.87396e-05,0.000900975
16,21,0.659984,-4.39172e-05,0.000898874
16,22,0.654583,-3.93237e-05,0.000897233
16,23,0.64919,-3.49726e-05,0.000895982
16,24,0.643804,-3.08686e-05,0.000895061
16,25,0.638423,-2.70102e-05,0.000894417
16,26,0.633044,-2.33914e-05,0.000894002
16,27,0.627668,-2.00029e-05,0.000893776
16,28,0.622292,-1.68333e-05,0.000893706
16,29,0.616916,-1.387e-05,0.000893761
16,30,0.61154,-1.10997e-05,0.000893918
16,31,0.606162,-8.50858e-06,0.000894155
16,32,0.600783,-6.08328e-06,0.000894455
16,33,0.595402,-3.81053e-06,0.000894802
16,34,0.590018,-1.67754e-06,0.000895185
16,35,0.584633,3.27919e-07,0.000895593
16,36,0.579244,2.2175e-06,0.000896018
16,37,0.573854,4.00223e-06,0.000896453
16,38,0.56846,5.69254e-06,0.000896893
16,39,0.563064,7.29824e-06,0.000897333
16,40,0.557665,8.8286e-06,0.000897769
16,41,0.552264,1.02923e-05,0.000898199
16,42,0.54686,1.16977e-05,0.00089862
16,43,0.541453,1.30525e-05,0.000899031
16,44,0.536044,1.43641e-05,0.000899432
16,45,0.530633,1.56397e-05,0.00089982
16,46,0.525219,1.68858e-05,0.000900197
16,47,0.519803,1.81089e-05,0.000900562
16,48,0.514385,1.93155e-05,0.000900916
16,49,0.508965,2.05113e-05,0.000901259
16,50,0.503543,2.17025e-05,0.000901592
16,51,0.498119,2.28948e-05,0.000901917
16,52,0.492693,2.40939e-05,0.000902235
16,53,0.487265,2.53056e-05,0.000902548
16,54,0.481835,2.65355e-05,0.000902857
16,55,0.476404,2.77894e-05,0.000903165
16,56,0.47097,2.9073e-05,0.000903476
16,57,0.465535,3.03924e-05,0.000903791
16,58,0.460098,3.17533e-05,0.000904115
16,59,0.454658,3.3162e-05,0.000904451
16,60,0.449217,3.46247e-05,0.000904803
16,61,0.443773,3.61479e-05,0.000905178
16,62,0.438328,3.77383e-05,0.000905581
16,63,0.432879,3.94024e-05,0.000906019
16,64,0.427428,4.11475e-05,0.000906499
16,65,0.421974,4.29804e-05,0.00090703
16,66,0.416516,4.49085e-05,0.000907623
16,67,0.411055,4.69389e-05,0.000908288
16,68,0.40559,4.90788e-05,0.000909039
16,69,0.400119,5.13352e-05,0.000909891
16,70,0.394643,5.37146e-05,0.000910861
16,71,0.389161,5.62232e-05,0.000911969
16,72,0.383672,5.88661e-05,0.000913237
16,73,0.378175,6.1647e-05,0.000914691
16,74,0.372668,6.45682e-05,0.00091636
16,75,0.367151,6.76293e-05,0.000918275
16,76,0.361621,7.08267e-05,0.000920475
16,77,0.356077,7.41527e-05,0.000923
16,78,0.350517,7.75942e-05,0.000925896
16,79,0.344939,8.11311e-05,0.000929213
16,80,0.339339,8.47349e-05,0.000933005
16,81,0.333714,8.83663e-05,0.00093733
16,82,0.328062,9.19728e-05,0.00094225
16,83,0.322378,9.54868e-05,0.000947824
16,84,0.316659,9.88218e-05,0.000954114
16,85,0.3109,0.000101871,0.000961172
16,86,0.305096,0.000104503,0.000969044
16,87,0.299242,0.000106562,0.000977754
16,88,0.293333,0.000107869,0.000987304
16,89,0.287364,0.000108218,0.000997661
16,90,0.281331,0.000107388,0.00100875
16,91,0.275228,0.000105149,0.00102042
16,92,0.269055,0.000101274,0.00103249
16,93,0.262807,9.55631e-05,0.00104469
16,94,0.256487,8.78648e-05,0.00105666
16,95,0.250096,7.81032e-05,0.001068
16,96,0.24364,6.6305e-05,0.00107827
16,97,0.237125,5.26198e-05,0.00108701
16,98,0.230564,3.73305e-05,0.00109378
16,99,0.223968,2.08467e-05,0.00109823
16,100,0.244523,0.0427959,-0.0464463
17,0,0.755585,0.0427693,-0.0464742
17,1,0.776422,-1.7783e-05,0.0010494
17,2,0.770119,-3.17262e-05,0.00104512
17,3,0.76385,-4.44829e-05,0.00103866
17,4,0.757625,-5.56586e-05,0.00103037
17,5,0.751455,-6.4985e-05,0.00102069
17,6,0.745347,-7.23262e-05,0.00101007
17,7,0.739304,-7.76688e-05,0.000998956
17,8,0.73333,-8.11014e-05,0.000987748
17,9,0.727422,-8.27882e-05,0.00097678
17,10,0.721579,-8.29414e-05,0.000966311
17,11,0.715796,-8.17973e-05,0.000956532
17,12,0.710071,-7.95955e-05,0.000947564
17,13,0.704397,-7.65647e-05,0.000939472
17,14,0.698768,-7.29131e-05,0.000932274
17,15,0.693181,-6.8823e-05,0.000925953
17,16,0.687629,-6.44492e-05,0.000920469
17,17,0.682107,-5.99194e-05,0.000915763
17,18,0.676612,-5.53358e-05,0.00091177
17,19,0.671138,-5.07784e-05,0.000908417
17,20,0.665683,-4.63075e-05,0.000905635
17,21,0.660243,-4.19673e-05,0.000903354
17,22,0.654815,-3.77887e-05,0.000901511
17,23,0.649397,-3.37916e-05,0.000900045
17,24,0.643987,-2.99877e-05,0.000898904
17,25,0.638583,-2.6382e-05,0.00089804
17,26,0.633184,-2.29744e-05,0.00089741
17,27,0.627787,-1.97613e-05,0.000896977
17,28,0.622393,-1.67363e-05,0.000896708
17,29,0.617,-1.38912e-05,0.000896577
17,30,0.611607,-1.12164e-05,0.000896558
17,31,0.606214,-8.70194e-06,0.000896631
17,32,0.600821,-6.33712e-06,0.000896779
17,33,0.595426,-4.11131e-06,0.000896986
17,34,0.59003,-2.01392e-06,0.00089724
17,35,0.584632,-3.46219e-08,0.000897531
17,36,0.579232,1.83662e-06,0.000897849
17,37,0.573831,3.60945e-06,0.000898188
17,38,0.568427,5.2931e-06,0.00089854
17,39,0.563021,6.89639e-06,0.000898902
17,40,0.557613,8.4277e-06,0.000899268
17,41,0.552203,9.89504e-06,0.000899637
17,42,0.546791,1.1306e-05,0.000900004
17,43,0.541376,1.26678e-05,0.000900369
17,44,0.535959,1.39875e-05,0.00090073
17,45,0.53054,1.52715e-05,0.000901087
17,46,0.525119,1.65264e-05,0.000901437
17,47,0.519696,1.77582e-05,0.000901782
17,48,0.51427,1.89728e-05,0.000902122
17,49,0.508843,2.0176e-05,0.000902457
17,50,0.503414,2.13735e-05,0.000902788
17,51,0.497982,2.25708e-05,0.000903116
17,52,0.492549,2.37734e-05,0.000903443
17,53,0.487114,2.49866e-05,0.00090377
17,54,0.481677,2.62158e-05,0.000904099
17,55,0.476238,2.74665e-05,0.000904433
17,56,0.470796,2.87441e-05,0.000904774
17,57,0.465353,3.0054e-05,0.000905126
17,58,0.459908,3.14018e-05,0.000905493
17,59,0.45446,3.2793e-05,0.000905877
17,60,0.44901,3.42333e-05,0.000906285
17,61,0.443557,3.57286e-05,0.000906721
17,62,0.438102,3.72846e-05,0.000907191
17,63,0.432644,3.89073e-05,0.000907702
17,64,0.427182,4.06026e-05,0.000908262
17,65,0.421717,4.23764e-05,0.000908879
17,66,0.416248,4.42347e-05,0.000909565
17,67,0.410775,4.6183e-05,0.000910329
17,68,0.405297,4.8227e-05,0.000911186
17,69,0.399813,5.03717e-05,0.000912149
17,70,0.394324,5.26214e-05,0.000913236
17,71,0.388827,5.49799e-05,0.000914464
17,72,0.383322,5.74494e-05,0.000915856
17,73,0.377809,6.0031e-05,0.000917435
17,74,0.372285,6.27233e-05,0.000919227
17,75,0.36675,6.55225e-05,0.000921263
17,76,0.361202,6.84213e-05,0.000923576
17,77,0.35564,7.14081e-05,0.0009262
17,78,0.35006,7.44659e-05,0.000929177
17,79,0.344461,7.7571e-05,0.000932549
17,80,0.338841,8.06917e-05,0.00093636
17,81,0.333197,8.37864e-05,0.000940658
17,82,0.327525,8.68021e-05,0.000945489
17,83,0.321822,8.96722e-05,0.0009509
17,84,0.316085,9.23149e-05,0.000956932
17,85,0.31031,9.46315e-05,0.000963619
17,86,0.304492,9.65052e-05,0.000970985
17,87,0.298628,9.78009e-05,0.000979033
17,88,0.292714,9.83662e-05,0.000987747
17,89,0.286745,9.80343e-05,0.000997076
17,90,0.280719,9.66297e-05,0.00100693
17,91,0.274631,9.39762e-05,0.00101719
17,92,0.268482,8.99093e-05,0.00102765
17,93,0.262269,8.42908e-05,0.0010381
17,94,0.255993,7.70271e-05,0.00104824
17,95,0.249659,6.80872e-05,0.00105775
17,96,0.243269,5.75201e-05,0.00106628
17,97,0.236832,4.54671e-05,0.00107348
17,98,0.230356,3.21653e-05,0.00107902
17,99,0.223852,1.79417e-05,0.00108265
17,100,0.2445,0.0427913,-0.0464577
18,0,0.755605,0.0427665,-0.0464838
18,1,0.776519,-1.49753e-05,0.00103629
18,2,0.770294,-2.67927e-05,0.00103283
18,3,0.764095,-3.76976e-05,0.00102757
18,4,0.757933,-4.73761e-05,0.0010208
18,5,0.751816,-5.56037e-05,0.00101281
18,6,0.74575,-6.22514e-05,0.00100397
18,7,0.739738,-6.72823e-05,0.000994626
18,8,0.733784,-7.07387e-05,0.000985084
18,9,0.727888,-7.27252e-05,0.000975627
18,10,0.722047,-7.33902e-05,0.000966481
18,11,0.716261,-7.29072e-05,0.000957819
18,12,0.710524,-7.14599e-05,0.000949761
18,13,0.704834,-6.92298e-05,0.000942383
18,14,0.699187,-6.63874e-05,0.000935721
18,15,0.693577,-6.30869e-05,0.00092978
18,16,0.688001,-5.94631e-05,0.000924542
18,17,0.682455,-5.56307e-05,0.000919973
18,18,0.676933,-5.16848e-05,0.000916026
18,19,0.671434,-4.77021e-05,0.000912652
18,20,0.665954,-4.37434e-05,0.000909793
18,21,0.660489,-3.98549e-05,0.000907398
18,22,0.655038,-3.60712e-05,0.000905411
18,23,0.649597,-3.24169e-05,0.000903785
18,24,0.644165,-2.89082e-05,0.000902471
18,25,0.63874,-2.55553e-05,0.000901429
18,26,0.63332,-2.23627e-05,0.000900621
18,27,0.627905,-1.93314e-05,0.000900013
18,28,0.622493,-1.64593e-05,0.000899574
18,29,0.617083,-1.37418e-05,0.000899279
18,30,0.611675,-1.11729e-05,0.000899105
18,31,0.606267,-8.74562e-06,0.000899032
18,32,0.600859,-6.45197e-06,0.000899043
18,33,0.595451,-4.28368e-06,0.000899123
18,34,0.590043,-2.23225e-06,0.00089926
18,35,0.584633,-2.89141e-07,0.000899442
18,36,0.579222,1.55412e-06,0.00089966
18,37,0.57381,3.30581e-06,0.000899908
18,38,0.568396,4.97399e-06,0.000900178
18,39,0.562981,6.56647e-06,0.000900466
18,40,0.557564,8.09076e-06,0.000900766
18,41,0.552145,9.55408e-06,0.000901076
18,42,0.546724,1.09634e-05,0.000901392
18,43,0.541301,1.23253e-05,0.000901712
18,44,0.535876,1.36464e-05,0.000902034
18,45,0.530449,1.49326e-05,0.000902358
18,46,0.52502,1.61901e-05,0.000902683
18,47,0.51959,1.74245e-05,0.000903008
18,48,0.514157,1.86415e-05,0.000903333
18,49,0.508723,1.98465e-05,0.000903659
18,50,0.503286,2.10448e-05,0.000903986
18,51,0.497848,2.22416e-05,0.000904316
18,52,0.492407,2.34422e-05,0.00090465
18,53,0.486965,2.46516e-05,0.000904989
18,54,0.48152,2.58748e-05,0.000905336
18,55,0.476073,2.71168e-05,0.000905693
18,56,0.470625,2.83828e-05,0.000906062
18,57,0.465173,2.96778e-05,0.000906448
18,58,0.45972,3.10068e-05,0.000906852
18,59,0.454264,3.23748e-05,0.000907281
18,60,0.448805,3.3787e-05,0.000907738
18,61,0.443344,3.52485e-05,0.000908229
18,62,0.437879,3.67643e-05,0.000908759
18,63,0.432411,3.83395e-05,0.000909336
18,64,0.42694,3.99791e-05,0.000909967
18,65,0.421464,4.1688e-05,0.000910661
18,66,0.415984,4.34707e-05,0.000911428
18,67,0.4105,4.53316e-05,0.000912279
18,68,0.405009,4.72746e-05,0.000913227
18,69,0.399513,4.9303e-05,0.000914284
18,70,0.394011,5.14194e-05,0.000915469
18,71,0.3885,5.36253e-05,0.000916797
18,72,0.382981,5.59206e-05,0.000918288
18,73,0.377453,5.83039e-05,0.000919965
18,74,0.371914,6.07711e-05,0.000921852
18,75,0.366363,6.33157e-05,0.000923975
18,76,0.360798,6.59274e-05,0.000926364
18,77,0.355218,6.85919e-05,0.000929049
18,78,0.349622,7.12895e-05,0.000932064
18,79,0.344005,7.39944e-05,0.000935446
18,80,0.338368,7.66734e-05,0.000939229
18,81,0.332706,7.92844e-05,0.000943452
18,82,0.327018,8.17755e-05,0.000948149
18,83,0.3213,8.40834e-05,0.000953354
18,84,0.315549,8.61324e-05,0.000959093
18,85,0.309761,8.78335e-05,0.000965387
18,86,0.303935,8.9084e-05,0.00097224
18,87,0.298065,8.97685e-05,0.000979645
18,88,0.292149,8.97598e-05,0.00098757
18,89,0.286184,8.89233e-05,0.000995958
18,90,0.280167,8.7121e-05,0.00100472
18,91,0.274097,8.42197e-05,0.00101373
18,92,0.267972,8.01004e-05,0.00102283
18,93,0.261792,7.46698e-05,0.00103182
18,94,0.255559,6.78732e-05,0.00104045
18,95,0.249276,5.97071e-05,0.00104848
18,96,0.242947,5.02305e-05,0.00105562
18,97,0.236578,3.95716e-05,0.0010616
18,98,0.230176,2.79289e-05,0.00106619
18,99,0.223752,1.55651e-05,0.00106918
18,100,0.24448,0.0427873,-0.0464674
19,0,0.755621,0.0427641,-0.046492
19,1,0.776602,-1.26992e-05,0.00102516
19,2,0.770442,-2.27786e-05,0.00102233
19,3,0.764304,-3.21473e-05,0.00101802
19,4,0.758196,-4.05539e-05,0.00101243
19,5,0.752125,-4.78109e-05,0.0010058
19,6,0.746097,-5.38011e-05,0.00099839
19,7,0.740115,-5.84762e-05,0.000990483
19,8,0.734181,-6.18498e-05,0.00098233
19,9,0.728297,-6.39863e-05,0.000974159
19,10,0.722462,-6.49878e-05,0.000966163
19,11,0.716674,-6.49811e-05,0.000958497
19,12,0.710931,-6.41061e-05,0.000951275
19,13,0.70523,-6.25057e-05,0.000944575
19,14,0.699567,-6.03181e-05,0.000938444
19,15,0.69394,-5.76722e-05,0.000932901
19,16,0.688344,-5.46837e-05,0.000927945
19,17,0.682776,-5.14538e-05,0.000923558
19,18,0.677233,-4.80688e-05,0.000919711
19,19,0.671712,-4.46007e-05,0.000916369
19,20,0.666209,-4.11078e-05,0.00091349
19,21,0.660722,-3.76368e-05,0.000911032
19,22,0.655249,-3.42237e-05,0.000908953
19,23,0.649787,-3.08958e-05,0.000907211
19,24,0.644335,-2.76726e-05,0.000905767
19,25,0.638891,-2.45677e-05,0.000904586
19,26,0.633453,-2.15895e-05,0.000903633
19,27,0.62802,-1.87423e-05,0.000902879
19,28,0.622591,-1.60274e-05,0.000902297
19,29,0.617165,-1.34436e-05,0.000901862
19,30,0.611741,-1.09878e-05,0.000901552
19,31,0.606319,-8.6556e-06,0.00090135
19,32,0.600898,-6.44144e-06,0.000901239
19,33,0.595477,-4.3392e-06,0.000901204
19,34,0.590057,-2.34228e-06,0.000901233
19,35,0.584635,-4.4382e-07,0.000901316
19,36,0.579214,1.36316e-06,0.000901443
19,37,0.573791,3.08564e-06,0.000901606
19,38,0.568367,4.73056e-06,0.000901799
19,39,0.562942,6.30471e-06,0.000902017
19,40,0.557516,7.81474e-06,0.000902255
19,41,0.552088,9.26711e-06,0.000902508
19,42,0.546659,1.06681e-05,0.000902774
19,43,0.541228,1.20238e-05,0.000903051
19,44,0.535795,1.334e-05,0.000903337
19,45,0.53036,1.46225e-05,0.000903629
19,46,0.524924,1.58768e-05,0.000903928
19,47,0.519486,1.71083e-05,0.000904233
19,48,0.514046,1.83222e-05,0.000904543
19,49,0.508604,1.95236e-05,0.000904859
19,50,0.503161,2.07175e-05,0.000905182
19,51,0.497715,2.19087e-05,0.000905512
19,52,0.492267,2.31022e-05,0.000905852
19,53,0.486817,2.43027e-05,0.000906201
19,54,0.481365,2.55148e-05,0.000906563
19,55,0.475911,2.67432e-05,0.00090694
19,56,0.470455,2.79926e-05,0.000907334
19,57,0.464996,2.92676e-05,0.000907749
19,58,0.459535,3.05727e-05,0.000908189
19,59,0.45407,3.19125e-05,0.000908657
19,60,0.448603,3.32915e-05,0.000909157
19,61,0.443133,3.4714e-05,0.000909697
19,62,0.43766,3.61846e-05,0.000910281
19,63,0.432182,3.77074e-05,0.000910916
19,64,0.426701,3.92865e-05,0.000911609
19,65,0.421216,4.09256e-05,0.00091237
19,66,0.415725,4.26284e-05,0.000913208
19,67,0.41023,4.43979e-05,0.000914133
19,68,0.404728,4.62366e-05,0.000915157
19,69,0.39922,4.81463e-05,0.000916294
19,70,0.393705,5.01279e-05,0.000917558
19,71,0.388182,5.2181e-05,0.000918966
19,72,0.38265,5.43038e-05,0.000920535
19,73,0.377108,5.64925e-05,0.000922286
